Actif;Date;Close
ITB.F;04/04/2008;29,95
ITB.F;03/04/2008;29,9
ITB.F;02/04/2008;29,16
ITB.F;01/04/2008;28,8
ITB.F;31/03/2008;29,08
ITB.F;28/03/2008;28,8
ITB.F;27/03/2008;29,03
ITB.F;26/03/2008;28,57
ITB.F;25/03/2008;29,29
ITB.F;20/03/2008;29,93
ITB.F;19/03/2008;29
ITB.F;18/03/2008;28,95
ITB.F;17/03/2008;28,53
ITB.F;14/03/2008;29,36
ITB.F;13/03/2008;31,1
ITB.F;12/03/2008;30,75
ITB.F;11/03/2008;30,85
ITB.F;10/03/2008;30,9
ITB.F;07/03/2008;30,52
ITB.F;06/03/2008;31
ITB.F;05/03/2008;30,7
ITB.F;04/03/2008;31,1
ITB.F;03/03/2008;30,6
ITB.F;29/02/2008;30,26
ITB.F;28/02/2008;31,12
ITB.F;27/02/2008;31,3
ITB.F;26/02/2008;30,97
ITB.F;25/02/2008;31,54
ITB.F;22/02/2008;30,89
ITB.F;21/02/2008;31,97
ITB.F;20/02/2008;32
ITB.F;19/02/2008;32,1
ITB.F;18/02/2008;32,2
ITB.F;15/02/2008;31,55
ITB.F;14/02/2008;32,45
ITB.F;13/02/2008;31,73
ITB.F;12/02/2008;31,79
ITB.F;11/02/2008;31,1
ITB.F;08/02/2008;31,38
ITB.F;07/02/2008;31,5
ITB.F;06/02/2008;31,66
ITB.F;05/02/2008;33,63
ITB.F;04/02/2008;31,22
ITB.F;01/02/2008;33,3
ITB.F;31/01/2008;33,3
ITB.F;30/01/2008;31
ITB.F;29/01/2008;31,48
ITB.F;28/01/2008;31,5
ITB.F;25/01/2008;31,9
ITB.F;24/01/2008;30,3
ITB.F;23/01/2008;31,65
ITB.F;22/01/2008;31,5
ITB.F;21/01/2008;32,98
ITB.F;18/01/2008;33
ITB.F;17/01/2008;33,42
ITB.F;16/01/2008;34,73
ITB.F;15/01/2008;34,99
ITB.F;14/01/2008;34,16
ITB.F;11/01/2008;35,81
ITB.F;10/01/2008;35,51
ITB.F;09/01/2008;34,95
ITB.F;08/01/2008;35,55
ITB.F;07/01/2008;35,55
ITB.F;04/01/2008;35,66
ITB.F;03/01/2008;36,24
ITB.F;02/01/2008;36,94
ITB.F;28/12/2007;36,81
ITB.F;27/12/2007;37,48
ITB.F;21/12/2007;37,69
ITB.F;20/12/2007;36,85
ITB.F;19/12/2007;36,52
ITB.F;18/12/2007;37,01
ITB.F;17/12/2007;36,99
ITB.F;14/12/2007;35,75
ITB.F;13/12/2007;35,42
ITB.F;12/12/2007;35,55
ITB.F;11/12/2007;35,38
ITB.F;10/12/2007;36,35
ITB.F;07/12/2007;35,4
ITB.F;06/12/2007;35,95
ITB.F;05/12/2007;35,6
ITB.F;04/12/2007;35,13
ITB.F;03/12/2007;35,11
ITB.F;30/11/2007;34,4
ITB.F;29/11/2007;34,46
ITB.F;28/11/2007;34,36
ITB.F;27/11/2007;34
ITB.F;26/11/2007;34,6
ITB.F;23/11/2007;34,3
ITB.F;22/11/2007;34,4
ITB.F;21/11/2007;33,95
ITB.F;20/11/2007;33,89
ITB.F;19/11/2007;33,56
ITB.F;16/11/2007;33,68
ITB.F;15/11/2007;33,68
ITB.F;14/11/2007;33,65
ITB.F;13/11/2007;33,13
ITB.F;12/11/2007;33,18
ITB.F;09/11/2007;34,17
ITB.F;08/11/2007;34,15
ITB.F;07/11/2007;34,7
ITB.F;06/11/2007;34,88
ITB.F;05/11/2007;34,85
ITB.F;02/11/2007;34,35
ITB.F;01/11/2007;34,19
